Region, Date_x, Frequency_x, Estimated Unemployment Rate (%)_x, Estimated Employed_x, Estimated Labour Participation Rate (%)_x,Area, Date_y, Frequency_y, Estimated Unemployment Rate (%)_y, Estimated Employed_y, Estimated Labour Participation Rate (%)_y,Region.1,longitude,latitude
Karnataka, 30-04-2020,Monthly,25.12,7387995.0,42.14,Urban, 30-09-2020, M,2.41,20127176,36.66,South,15.3173,75.7139
Karnataka, 30-04-2020,Monthly,25.12,7387995.0,42.14,Urban, 31-10-2020, M,1.58,22356390,40.3,South,15.3173,75.7139
Karnataka, 31-05-2020,Monthly,15.88,8669258.0,43.9,Urban, 31-01-2020, M,2.86,22688028,42.18,South,15.3173,75.7139
Karnataka, 31-05-2020,Monthly,15.88,8669258.0,43.9,Urban, 29-02-2020, M,3.61,21677719,40.54,South,15.3173,75.7139
Karnataka, 31-05-2020,Monthly,15.88,8669258.0,43.9,Urban, 31-03-2020, M,3.46,22079653,41.14,South,15.3173,75.7139
Karnataka, 31-05-2020,Monthly,15.88,8669258.0,43.9,Urban, 30-04-2020, M,29.84,16718395,42.78,South,15.3173,75.7139
Karnataka, 31-05-2020,Monthly,15.88,8669258.0,43.9,Urban, 31-05-2020, M,19.97,19397853,43.43,South,15.3173,75.7139
Karnataka, 31-05-2020,Monthly,15.88,8669258.0,43.9,Urban, 30-06-2020, M,8.44,24215057,47.29,South,15.3173,75.7139
Karnataka, 31-05-2020,Monthly,15.88,8669258.0,43.9,Urban, 31-07-2020, M,4.01,22885616,42.55,South,15.3173,75.7139
Karnataka, 31-05-2020,Monthly,15.88,8669258.0,43.9,Urban, 31-08-2020, M,0.5,24094289,43.13,South,15.3173,75.7139
Karnataka, 31-05-2020,Monthly,15.88,8669258.0,43.9,Urban, 30-09-2020, M,2.41,20127176,36.66,South,15.3173,75.7139
Karnataka, 31-05-2020,Monthly,15.88,8669258.0,43.9,Urban, 31-10-2020, M,1.58,22356390,40.3,South,15.3173,75.7139
Karnataka, 30-06-2020,Monthly,6.12,8822411.0,39.93,Urban, 31-01-2020, M,2.86,22688028,42.18,South,15.3173,75.7139
Karnataka, 30-06-2020,Monthly,6.12,8822411.0,39.93,Urban, 29-02-2020, M,3.61,21677719,40.54,South,15.3173,75.7139
Karnataka, 30-06-2020,Monthly,6.12,8822411.0,39.93,Urban, 31-03-2020, M,3.46,22079653,41.14,South,15.3173,75.7139
Karnataka, 30-06-2020,Monthly,6.12,8822411.0,39.93,Urban, 30-04-2020, M,29.84,16718395,42.78,South,15.3173,75.7139
Karnataka, 30-06-2020,Monthly,6.12,8822411.0,39.93,Urban, 31-05-2020, M,19.97,19397853,43.43,South,15.3173,75.7139
Karnataka, 30-06-2020,Monthly,6.12,8822411.0,39.93,Urban, 30-06-2020, M,8.44,24215057,47.29,South,15.3173,75.7139
Karnataka, 30-06-2020,Monthly,6.12,8822411.0,39.93,Urban, 31-07-2020, M,4.01,22885616,42.55,South,15.3173,75.7139
Karnataka, 30-06-2020,Monthly,6.12,8822411.0,39.93,Urban, 31-08-2020, M,0.5,24094289,43.13,South,15.3173,75.7139
Karnataka, 30-06-2020,Monthly,6.12,8822411.0,39.93,Urban, 30-09-2020, M,2.41,20127176,36.66,South,15.3173,75.7139
Karnataka, 30-06-2020,Monthly,6.12,8822411.0,39.93,Urban, 31-10-2020, M,1.58,22356390,40.3,South,15.3173,75.7139
Kerala, 31-05-2019,Monthly,6.11,4605913.0,36.65,Urban, 31-01-2020, M,5.31,9904534,37.12,South,10.8505,76.2711
Kerala, 31-05-2019,Monthly,6.11,4605913.0,36.65,Urban, 29-02-2020, M,7.6,9828023,37.71,South,10.8505,76.2711
Kerala, 31-05-2019,Monthly,6.11,4605913.0,36.65,Urban, 31-03-2020, M,8.99,8221728,32.0,South,10.8505,76.2711
Kerala, 31-05-2019,Monthly,6.11,4605913.0,36.65,Urban, 30-04-2020, M,16.99,3933276,16.77,South,10.8505,76.2711
Kerala, 31-05-2019,Monthly,6.11,4605913.0,36.65,Urban, 31-05-2020, M,17.88,7921962,34.11,South,10.8505,76.2711
Kerala, 31-05-2019,Monthly,6.11,4605913.0,36.65,Urban, 30-06-2020, M,9.71,9228268,36.11,South,10.8505,76.2711
Kerala, 31-05-2019,Monthly,6.11,4605913.0,36.65,Urban, 31-07-2020, M,7.09,9504420,36.1,South,10.8505,76.2711
Kerala, 31-05-2019,Monthly,6.11,4605913.0,36.65,Urban, 31-08-2020, M,10.98,9031944,35.78,South,10.8505,76.2711
Kerala, 31-05-2019,Monthly,6.11,4605913.0,36.65,Urban, 30-09-2020, M,5.91,9240913,34.6,South,10.8505,76.2711
Kerala, 31-05-2019,Monthly,6.11,4605913.0,36.65,Urban, 31-10-2020, M,3.88,9152881,33.52,South,10.8505,76.2711
Kerala, 30-06-2019,Monthly,6.67,4678374.0,37.42,Urban, 31-01-2020, M,5.31,9904534,37.12,South,10.8505,76.2711
Kerala, 30-06-2019,Monthly,6.67,4678374.0,37.42,Urban, 29-02-2020, M,7.6,9828023,37.71,South,10.8505,76.2711
Kerala, 30-06-2019,Monthly,6.67,4678374.0,37.42,Urban, 31-03-2020, M,8.99,8221728,32.0,South,10.8505,76.2711
Kerala, 30-06-2019,Monthly,6.67,4678374.0,37.42,Urban, 30-04-2020, M,16.99,3933276,16.77,South,10.8505,76.2711
Kerala, 30-06-2019,Monthly,6.67,4678374.0,37.42,Urban, 31-05-2020, M,17.88,7921962,34.11,South,10.8505,76.2711
Kerala, 30-06-2019,Monthly,6.67,4678374.0,37.42,Urban, 30-06-2020, M,9.71,9228268,36.11,South,10.8505,76.2711
Kerala, 30-06-2019,Monthly,6.67,4678374.0,37.42,Urban, 31-07-2020, M,7.09,9504420,36.1,South,10.8505,76.2711
Kerala, 30-06-2019,Monthly,6.67,4678374.0,37.42,Urban, 31-08-2020, M,10.98,9031944,35.78,South,10.8505,76.2711
Kerala, 30-06-2019,Monthly,6.67,4678374.0,37.42,Urban, 30-09-2020, M,5.91,9240913,34.6,South,10.8505,76.2711
Kerala, 30-06-2019,Monthly,6.67,4678374.0,37.42,Urban, 31-10-2020, M,3.88,9152881,33.52,South,10.8505,76.2711
Kerala, 31-07-2019,Monthly,7.58,4105211.0,33.13,Urban, 31-01-2020, M,5.31,9904534,37.12,South,10.8505,76.2711
Kerala, 31-07-2019,Monthly,7.58,4105211.0,33.13,Urban, 29-02-2020, M,7.6,9828023,37.71,South,10.8505,76.2711
Kerala, 31-07-2019,Monthly,7.58,4105211.0,33.13,Urban, 31-03-2020, M,8.99,8221728,32.0,South,10.8505,76.2711
Kerala, 31-07-2019,Monthly,7.58,4105211.0,33.13,Urban, 30-04-2020, M,16.99,3933276,16.77,South,10.8505,76.2711
Kerala, 31-07-2019,Monthly,7.58,4105211.0,33.13,Urban, 31-05-2020, M,17.88,7921962,34.11,South,10.8505,76.2711
Kerala, 31-07-2019,Monthly,7.58,4105211.0,33.13,Urban, 30-06-2020, M,9.71,9228268,36.11,South,10.8505,76.2711
Kerala, 31-07-2019,Monthly,7.58,4105211.0,33.13,Urban, 31-07-2020, M,7.09,9504420,36.1,South,10.8505,76.2711
Kerala, 31-07-2019,Monthly,7.58,4105211.0,33.13,Urban, 31-08-2020, M,10.98,9031944,35.78,South,10.8505,76.2711
Kerala, 31-07-2019,Monthly,7.58,4105211.0,33.13,Urban, 30-09-2020, M,5.91,9240913,34.6,South,10.8505,76.2711
Kerala, 31-07-2019,Monthly,7.58,4105211.0,33.13,Urban, 31-10-2020, M,3.88,9152881,33.52,South,10.8505,76.2711
Kerala, 31-08-2019,Monthly,7.69,4448650.0,35.91,Urban, 31-01-2020, M,5.31,9904534,37.12,South,10.8505,76.2711
Kerala, 31-08-2019,Monthly,7.69,4448650.0,35.91,Urban, 29-02-2020, M,7.6,9828023,37.71,South,10.8505,76.2711
Kerala, 31-08-2019,Monthly,7.69,4448650.0,35.91,Urban, 31-03-2020, M,8.99,8221728,32.0,South,10.8505,76.2711
Kerala, 31-08-2019,Monthly,7.69,4448650.0,35.91,Urban, 30-04-2020, M,16.99,3933276,16.77,South,10.8505,76.2711
Kerala, 31-08-2019,Monthly,7.69,4448650.0,35.91,Urban, 31-05-2020, M,17.88,7921962,34.11,South,10.8505,76.2711
Kerala, 31-08-2019,Monthly,7.69,4448650.0,35.91,Urban, 30-06-2020, M,9.71,9228268,36.11,South,10.8505,76.2711
Kerala, 31-08-2019,Monthly,7.69,4448650.0,35.91,Urban, 31-07-2020, M,7.09,9504420,36.1,South,10.8505,76.2711
Kerala, 31-08-2019,Monthly,7.69,4448650.0,35.91,Urban, 31-08-2020, M,10.98,9031944,35.78,South,10.8505,76.2711
Kerala, 31-08-2019,Monthly,7.69,4448650.0,35.91,Urban, 30-09-2020, M,5.91,9240913,34.6,South,10.8505,76.2711
Kerala, 31-08-2019,Monthly,7.69,4448650.0,35.91,Urban, 31-10-2020, M,3.88,9152881,33.52,South,10.8505,76.2711
Kerala, 30-09-2019,Monthly,5.52,4640642.0,36.57,Urban, 31-01-2020, M,5.31,9904534,37.12,South,10.8505,76.2711
Kerala, 30-09-2019,Monthly,5.52,4640642.0,36.57,Urban, 29-02-2020, M,7.6,9828023,37.71,South,10.8505,76.2711
Kerala, 30-09-2019,Monthly,5.52,4640642.0,36.57,Urban, 31-03-2020, M,8.99,8221728,32.0,South,10.8505,76.2711
Kerala, 30-09-2019,Monthly,5.52,4640642.0,36.57,Urban, 30-04-2020, M,16.99,3933276,16.77,South,10.8505,76.2711
Kerala, 30-09-2019,Monthly,5.52,4640642.0,36.57,Urban, 31-05-2020, M,17.88,7921962,34.11,South,10.8505,76.2711
Kerala, 30-09-2019,Monthly,5.52,4640642.0,36.57,Urban, 30-06-2020, M,9.71,9228268,36.11,South,10.8505,76.2711
Kerala, 30-09-2019,Monthly,5.52,4640642.0,36.57,Urban, 31-07-2020, M,7.09,9504420,36.1,South,10.8505,76.2711
Kerala, 30-09-2019,Monthly,5.52,4640642.0,36.57,Urban, 31-08-2020, M,10.98,9031944,35.78,South,10.8505,76.2711
Kerala, 30-09-2019,Monthly,5.52,4640642.0,36.57,Urban, 30-09-2020, M,5.91,9240913,34.6,South,10.8505,76.2711
Kerala, 30-09-2019,Monthly,5.52,4640642.0,36.57,Urban, 31-10-2020, M,3.88,9152881,33.52,South,10.8505,76.2711
Kerala, 31-10-2019,Monthly,5.35,4644510.0,36.49,Urban, 31-01-2020, M,5.31,9904534,37.12,South,10.8505,76.2711
Kerala, 31-10-2019,Monthly,5.35,4644510.0,36.49,Urban, 29-02-2020, M,7.6,9828023,37.71,South,10.8505,76.2711
Kerala, 31-10-2019,Monthly,5.35,4644510.0,36.49,Urban, 31-03-2020, M,8.99,8221728,32.0,South,10.8505,76.2711
Kerala, 31-10-2019,Monthly,5.35,4644510.0,36.49,Urban, 30-04-2020, M,16.99,3933276,16.77,South,10.8505,76.2711
Kerala, 31-10-2019,Monthly,5.35,4644510.0,36.49,Urban, 31-05-2020, M,17.88,7921962,34.11,South,10.8505,76.2711
Kerala, 31-10-2019,Monthly,5.35,4644510.0,36.49,Urban, 30-06-2020, M,9.71,9228268,36.11,South,10.8505,76.2711
Kerala, 31-10-2019,Monthly,5.35,4644510.0,36.49,Urban, 31-07-2020, M,7.09,9504420,36.1,South,10.8505,76.2711
Kerala, 31-10-2019,Monthly,5.35,4644510.0,36.49,Urban, 31-08-2020, M,10.98,9031944,35.78,South,10.8505,76.2711
Kerala, 31-10-2019,Monthly,5.35,4644510.0,36.49,Urban, 30-09-2020, M,5.91,9240913,34.6,South,10.8505,76.2711
Kerala, 31-10-2019,Monthly,5.35,4644510.0,36.49,Urban, 31-10-2020, M,3.88,9152881,33.52,South,10.8505,76.2711
Kerala, 30-11-2019,Monthly,6.71,4062767.0,32.36,Urban, 31-01-2020, M,5.31,9904534,37.12,South,10.8505,76.2711
Kerala, 30-11-2019,Monthly,6.71,4062767.0,32.36,Urban, 29-02-2020, M,7.6,9828023,37.71,South,10.8505,76.2711
Kerala, 30-11-2019,Monthly,6.71,4062767.0,32.36,Urban, 31-03-2020, M,8.99,8221728,32.0,South,10.8505,76.2711
Kerala, 30-11-2019,Monthly,6.71,4062767.0,32.36,Urban, 30-04-2020, M,16.99,3933276,16.77,South,10.8505,76.2711
Kerala, 30-11-2019,Monthly,6.71,4062767.0,32.36,Urban, 31-05-2020, M,17.88,7921962,34.11,South,10.8505,76.2711
Kerala, 30-11-2019,Monthly,6.71,4062767.0,32.36,Urban, 30-06-2020, M,9.71,9228268,36.11,South,10.8505,76.2711
Kerala, 30-11-2019,Monthly,6.71,4062767.0,32.36,Urban, 31-07-2020, M,7.09,9504420,36.1,South,10.8505,76.2711
Kerala, 30-11-2019,Monthly,6.71,4062767.0,32.36,Urban, 31-08-2020, M,10.98,9031944,35.78,South,10.8505,76.2711
Kerala, 30-11-2019,Monthly,6.71,4062767.0,32.36,Urban, 30-09-2020, M,5.91,9240913,34.6,South,10.8505,76.2711
Kerala, 30-11-2019,Monthly,6.71,4062767.0,32.36,Urban, 31-10-2020, M,3.88,9152881,33.52,South,10.8505,76.2711
Kerala, 31-12-2019,Monthly,7.31,4440283.0,35.56,Urban, 31-01-2020, M,5.31,9904534,37.12,South,10.8505,76.2711
Kerala, 31-12-2019,Monthly,7.31,4440283.0,35.56,Urban, 29-02-2020, M,7.6,9828023,37.71,South,10.8505,76.2711
Kerala, 31-12-2019,Monthly,7.31,4440283.0,35.56,Urban, 31-03-2020, M,8.99,8221728,32.0,South,10.8505,76.2711
Kerala, 31-12-2019,Monthly,7.31,4440283.0,35.56,Urban, 30-04-2020, M,16.99,3933276,16.77,South,10.8505,76.2711
Kerala, 31-12-2019,Monthly,7.31,4440283.0,35.56,Urban, 31-05-2020, M,17.88,7921962,34.11,South,10.8505,76.2711
Kerala, 31-12-2019,Monthly,7.31,4440283.0,35.56,Urban, 30-06-2020, M,9.71,9228268,36.11,South,10.8505,76.2711
Kerala, 31-12-2019,Monthly,7.31,4440283.0,35.56,Urban, 31-07-2020, M,7.09,9504420,36.1,South,10.8505,76.2711
Kerala, 31-12-2019,Monthly,7.31,4440283.0,35.56,Urban, 31-08-2020, M,10.98,9031944,35.78,South,10.8505,76.2711
Kerala, 31-12-2019,Monthly,7.31,4440283.0,35.56,Urban, 30-09-2020, M,5.91,9240913,34.6,South,10.8505,76.2711
Kerala, 31-12-2019,Monthly,7.31,4440283.0,35.56,Urban, 31-10-2020, M,3.88,9152881,33.52,South,10.8505,76.2711
Kerala, 31-01-2020,Monthly,6.65,4597507.0,36.53,Urban, 31-01-2020, M,5.31,9904534,37.12,South,10.8505,76.2711
Kerala, 31-01-2020,Monthly,6.65,4597507.0,36.53,Urban, 29-02-2020, M,7.6,9828023,37.71,South,10.8505,76.2711
Kerala, 31-01-2020,Monthly,6.65,4597507.0,36.53,Urban, 31-03-2020, M,8.99,8221728,32.0,South,10.8505,76.2711
Kerala, 31-01-2020,Monthly,6.65,4597507.0,36.53,Urban, 30-04-2020, M,16.99,3933276,16.77,South,10.8505,76.2711
Kerala, 31-01-2020,Monthly,6.65,4597507.0,36.53,Urban, 31-05-2020, M,17.88,7921962,34.11,South,10.8505,76.2711
Kerala, 31-01-2020,Monthly,6.65,4597507.0,36.53,Urban, 30-06-2020, M,9.71,9228268,36.11,South,10.8505,76.2711
Kerala, 31-01-2020,Monthly,6.65,4597507.0,36.53,Urban, 31-07-2020, M,7.09,9504420,36.1,South,10.8505,76.2711
Kerala, 31-01-2020,Monthly,6.65,4597507.0,36.53,Urban, 31-08-2020, M,10.98,9031944,35.78,South,10.8505,76.2711
Kerala, 31-01-2020,Monthly,6.65,4597507.0,36.53,Urban, 30-09-2020, M,5.91,9240913,34.6,South,10.8505,76.2711
Kerala, 31-01-2020,Monthly,6.65,4597507.0,36.53,Urban, 31-10-2020, M,3.88,9152881,33.52,South,10.8505,76.2711
Kerala, 29-02-2020,Monthly,6.08,4624444.0,36.48,Urban, 31-01-2020, M,5.31,9904534,37.12,South,10.8505,76.2711
Kerala, 29-02-2020,Monthly,6.08,4624444.0,36.48,Urban, 29-02-2020, M,7.6,9828023,37.71,South,10.8505,76.2711
Kerala, 29-02-2020,Monthly,6.08,4624444.0,36.48,Urban, 31-03-2020, M,8.99,8221728,32.0,South,10.8505,76.2711
Kerala, 29-02-2020,Monthly,6.08,4624444.0,36.48,Urban, 30-04-2020, M,16.99,3933276,16.77,South,10.8505,76.2711
Kerala, 29-02-2020,Monthly,6.08,4624444.0,36.48,Urban, 31-05-2020, M,17.88,7921962,34.11,South,10.8505,76.2711
Kerala, 29-02-2020,Monthly,6.08,4624444.0,36.48,Urban, 30-06-2020, M,9.71,9228268,36.11,South,10.8505,76.2711
Kerala, 29-02-2020,Monthly,6.08,4624444.0,36.48,Urban, 31-07-2020, M,7.09,9504420,36.1,South,10.8505,76.2711
Kerala, 29-02-2020,Monthly,6.08,4624444.0,36.48,Urban, 31-08-2020, M,10.98,9031944,35.78,South,10.8505,76.2711
Kerala, 29-02-2020,Monthly,6.08,4624444.0,36.48,Urban, 30-09-2020, M,5.91,9240913,34.6,South,10.8505,76.2711
Kerala, 29-02-2020,Monthly,6.08,4624444.0,36.48,Urban, 31-10-2020, M,3.88,9152881,33.52,South,10.8505,76.2711
Kerala, 31-03-2020,Monthly,9.14,4079775.0,33.24,Urban, 31-01-2020, M,5.31,9904534,37.12,South,10.8505,76.2711
Kerala, 31-03-2020,Monthly,9.14,4079775.0,33.24,Urban, 29-02-2020, M,7.6,9828023,37.71,South,10.8505,76.2711
Kerala, 31-03-2020,Monthly,9.14,4079775.0,33.24,Urban, 31-03-2020, M,8.99,8221728,32.0,South,10.8505,76.2711
Kerala, 31-03-2020,Monthly,9.14,4079775.0,33.24,Urban, 30-04-2020, M,16.99,3933276,16.77,South,10.8505,76.2711
Kerala, 31-03-2020,Monthly,9.14,4079775.0,33.24,Urban, 31-05-2020, M,17.88,7921962,34.11,South,10.8505,76.2711
Kerala, 31-03-2020,Monthly,9.14,4079775.0,33.24,Urban, 30-06-2020, M,9.71,9228268,36.11,South,10.8505,76.2711
Kerala, 31-03-2020,Monthly,9.14,4079775.0,33.24,Urban, 31-07-2020, M,7.09,9504420,36.1,South,10.8505,76.2711
Kerala, 31-03-2020,Monthly,9.14,4079775.0,33.24,Urban, 31-08-2020, M,10.98,9031944,35.78,South,10.8505,76.2711
Kerala, 31-03-2020,Monthly,9.14,4079775.0,33.24,Urban, 30-09-2020, M,5.91,9240913,34.6,South,10.8505,76.2711
Kerala, 31-03-2020,Monthly,9.14,4079775.0,33.24,Urban, 31-10-2020, M,3.88,9152881,33.52,South,10.8505,76.2711
Kerala, 30-04-2020,Monthly,21.43,2179106.0,20.51,Urban, 31-01-2020, M,5.31,9904534,37.12,South,10.8505,76.2711
Kerala, 30-04-2020,Monthly,21.43,2179106.0,20.51,Urban, 29-02-2020, M,7.6,9828023,37.71,South,10.8505,76.2711
Kerala, 30-04-2020,Monthly,21.43,2179106.0,20.51,Urban, 31-03-2020, M,8.99,8221728,32.0,South,10.8505,76.2711
Kerala, 30-04-2020,Monthly,21.43,2179106.0,20.51,Urban, 30-04-2020, M,16.99,3933276,16.77,South,10.8505,76.2711
Kerala, 30-04-2020,Monthly,21.43,2179106.0,20.51,Urban, 31-05-2020, M,17.88,7921962,34.11,South,10.8505,76.2711
Kerala, 30-04-2020,Monthly,21.43,2179106.0,20.51,Urban, 30-06-2020, M,9.71,9228268,36.11,South,10.8505,76.2711
Kerala, 30-04-2020,Monthly,21.43,2179106.0,20.51,Urban, 31-07-2020, M,7.09,9504420,36.1,South,10.8505,76.2711
Kerala, 30-04-2020,Monthly,21.43,2179106.0,20.51,Urban, 31-08-2020, M,10.98,9031944,35.78,South,10.8505,76.2711
Kerala, 30-04-2020,Monthly,21.43,2179106.0,20.51,Urban, 30-09-2020, M,5.91,9240913,34.6,South,10.8505,76.2711
Kerala, 30-04-2020,Monthly,21.43,2179106.0,20.51,Urban, 31-10-2020, M,3.88,9152881,33.52,South,10.8505,76.2711
Kerala, 31-05-2020,Monthly,30.28,2826118.0,29.95,Urban, 31-01-2020, M,5.31,9904534,37.12,South,10.8505,76.2711
Kerala, 31-05-2020,Monthly,30.28,2826118.0,29.95,Urban, 29-02-2020, M,7.6,9828023,37.71,South,10.8505,76.2711
Kerala, 31-05-2020,Monthly,30.28,2826118.0,29.95,Urban, 31-03-2020, M,8.99,8221728,32.0,South,10.8505,76.2711
Kerala, 31-05-2020,Monthly,30.28,2826118.0,29.95,Urban, 30-04-2020, M,16.99,3933276,16.77,South,10.8505,76.2711
Kerala, 31-05-2020,Monthly,30.28,2826118.0,29.95,Urban, 31-05-2020, M,17.88,7921962,34.11,South,10.8505,76.2711
Kerala, 31-05-2020,Monthly,30.28,2826118.0,29.95,Urban, 30-06-2020, M,9.71,9228268,36.11,South,10.8505,76.2711
Kerala, 31-05-2020,Monthly,30.28,2826118.0,29.95,Urban, 31-07-2020, M,7.09,9504420,36.1,South,10.8505,76.2711
Kerala, 31-05-2020,Monthly,30.28,2826118.0,29.95,Urban, 31-08-2020, M,10.98,9031944,35.78,South,10.8505,76.2711
Kerala, 31-05-2020,Monthly,30.28,2826118.0,29.95,Urban, 30-09-2020, M,5.91,9240913,34.6,South,10.8505,76.2711
Kerala, 31-05-2020,Monthly,30.28,2826118.0,29.95,Urban, 31-10-2020, M,3.88,9152881,33.52,South,10.8505,76.2711
Kerala, 30-06-2020,Monthly,12.17,4601293.0,38.68,Urban, 31-01-2020, M,5.31,9904534,37.12,South,10.8505,76.2711
Kerala, 30-06-2020,Monthly,12.17,4601293.0,38.68,Urban, 29-02-2020, M,7.6,9828023,37.71,South,10.8505,76.2711
Kerala, 30-06-2020,Monthly,12.17,4601293.0,38.68,Urban, 31-03-2020, M,8.99,8221728,32.0,South,10.8505,76.2711
Kerala, 30-06-2020,Monthly,12.17,4601293.0,38.68,Urban, 30-04-2020, M,16.99,3933276,16.77,South,10.8505,76.2711
Kerala, 30-06-2020,Monthly,12.17,4601293.0,38.68,Urban, 31-05-2020, M,17.88,7921962,34.11,South,10.8505,76.2711
Kerala, 30-06-2020,Monthly,12.17,4601293.0,38.68,Urban, 30-06-2020, M,9.71,9228268,36.11,South,10.8505,76.2711
Kerala, 30-06-2020,Monthly,12.17,4601293.0,38.68,Urban, 31-07-2020, M,7.09,9504420,36.1,South,10.8505,76.2711
Kerala, 30-06-2020,Monthly,12.17,4601293.0,38.68,Urban, 31-08-2020, M,10.98,9031944,35.78,South,10.8505,76.2711
Kerala, 30-06-2020,Monthly,12.17,4601293.0,38.68,Urban, 30-09-2020, M,5.91,9240913,34.6,South,10.8505,76.2711
Kerala, 30-06-2020,Monthly,12.17,4601293.0,38.68,Urban, 31-10-2020, M,3.88,9152881,33.52,South,10.8505,76.2711
Madhya Pradesh, 31-05-2019,Monthly,3.91,6692720.0,38.96,Urban, 31-01-2020, M,4.11,23018632,39.42,West,22.9734,78.6569
Madhya Pradesh, 31-05-2019,Monthly,3.91,6692720.0,38.96,Urban, 29-02-2020, M,4.57,22711479,39.0,West,22.9734,78.6569
Madhya Pradesh, 31-05-2019,Monthly,3.91,6692720.0,38.96,Urban, 31-03-2020, M,2.22,22867164,38.24,West,22.9734,78.6569
Madhya Pradesh, 31-05-2019,Monthly,3.91,6692720.0,38.96,Urban, 30-04-2020, M,12.36,19041832,35.45,West,22.9734,78.6569
Madhya Pradesh, 31-05-2019,Monthly,3.91,6692720.0,38.96,Urban, 31-05-2020, M,21.98,18443927,38.48,West,22.9734,78.6569
Madhya Pradesh, 31-05-2019,Monthly,3.91,6692720.0,38.96,Urban, 30-06-2020, M,6.48,23054646,40.04,West,22.9734,78.6569
Madhya Pradesh, 31-05-2019,Monthly,3.91,6692720.0,38.96,Urban, 31-07-2020, M,5.08,23940158,40.88,West,22.9734,78.6569
Madhya Pradesh, 31-05-2019,Monthly,3.91,6692720.0,38.96,Urban, 31-08-2020, M,4.7,23619011,40.08,West,22.9734,78.6569
Madhya Pradesh, 31-05-2019,Monthly,3.91,6692720.0,38.96,Urban, 30-09-2020, M,3.91,23341952,39.2,West,22.9734,78.6569
Madhya Pradesh, 31-05-2019,Monthly,3.91,6692720.0,38.96,Urban, 31-10-2020, M,3.13,23144552,38.47,West,22.9734,78.6569
Madhya Pradesh, 30-06-2019,Monthly,6.38,6509340.0,38.8,Urban, 31-01-2020, M,4.11,23018632,39.42,West,22.9734,78.6569
Madhya Pradesh, 30-06-2019,Monthly,6.38,6509340.0,38.8,Urban, 29-02-2020, M,4.57,22711479,39.0,West,22.9734,78.6569
Madhya Pradesh, 30-06-2019,Monthly,6.38,6509340.0,38.8,Urban, 31-03-2020, M,2.22,22867164,38.24,West,22.9734,78.6569
Madhya Pradesh, 30-06-2019,Monthly,6.38,6509340.0,38.8,Urban, 30-04-2020, M,12.36,19041832,35.45,West,22.9734,78.6569
Madhya Pradesh, 30-06-2019,Monthly,6.38,6509340.0,38.8,Urban, 31-05-2020, M,21.98,18443927,38.48,West,22.9734,78.6569
Madhya Pradesh, 30-06-2019,Monthly,6.38,6509340.0,38.8,Urban, 30-06-2020, M,6.48,23054646,40.04,West,22.9734,78.6569
Madhya Pradesh, 30-06-2019,Monthly,6.38,6509340.0,38.8,Urban, 31-07-2020, M,5.08,23940158,40.88,West,22.9734,78.6569
Madhya Pradesh, 30-06-2019,Monthly,6.38,6509340.0,38.8,Urban, 31-08-2020, M,4.7,23619011,40.08,West,22.9734,78.6569
Madhya Pradesh, 30-06-2019,Monthly,6.38,6509340.0,38.8,Urban, 30-09-2020, M,3.91,23341952,39.2,West,22.9734,78.6569
Madhya Pradesh, 30-06-2019,Monthly,6.38,6509340.0,38.8,Urban, 31-10-2020, M,3.13,23144552,38.47,West,22.9734,78.6569
Madhya Pradesh, 31-07-2019,Monthly,7.38,6266446.0,37.67,Urban, 31-01-2020, M,4.11,23018632,39.42,West,22.9734,78.6569
Madhya Pradesh, 31-07-2019,Monthly,7.38,6266446.0,37.67,Urban, 29-02-2020, M,4.57,22711479,39.0,West,22.9734,78.6569
Madhya Pradesh, 31-07-2019,Monthly,7.38,6266446.0,37.67,Urban, 31-03-2020, M,2.22,22867164,38.24,West,22.9734,78.6569
Madhya Pradesh, 31-07-2019,Monthly,7.38,6266446.0,37.67,Urban, 30-04-2020, M,12.36,19041832,35.45,West,22.9734,78.6569
Madhya Pradesh, 31-07-2019,Monthly,7.38,6266446.0,37.67,Urban, 31-05-2020, M,21.98,18443927,38.48,West,22.9734,78.6569
Madhya Pradesh, 31-07-2019,Monthly,7.38,6266446.0,37.67,Urban, 30-06-2020, M,6.48,23054646,40.04,West,22.9734,78.6569
Madhya Pradesh, 31-07-2019,Monthly,7.38,6266446.0,37.67,Urban, 31-07-2020, M,5.08,23940158,40.88,West,22.9734,78.6569
Madhya Pradesh, 31-07-2019,Monthly,7.38,6266446.0,37.67,Urban, 31-08-2020, M,4.7,23619011,40.08,West,22.9734,78.6569
Madhya Pradesh, 31-07-2019,Monthly,7.38,6266446.0,37.67,Urban, 30-09-2020, M,3.91,23341952,39.2,West,22.9734,78.6569
Madhya Pradesh, 31-07-2019,Monthly,7.38,6266446.0,37.67,Urban, 31-10-2020, M,3.13,23144552,38.47,West,22.9734,78.6569
Madhya Pradesh, 31-08-2019,Monthly,6.82,6809834.0,40.6,Urban, 31-01-2020, M,4.11,23018632,39.42,West,22.9734,78.6569
Madhya Pradesh, 31-08-2019,Monthly,6.82,6809834.0,40.6,Urban, 29-02-2020, M,4.57,22711479,39.0,West,22.9734,78.6569
Madhya Pradesh, 31-08-2019,Monthly,6.82,6809834.0,40.6,Urban, 31-03-2020, M,2.22,22867164,38.24,West,22.9734,78.6569
